4319395,28.81,1
8638667,27.78,2
12957864,24.115,3
17277069,28.955,4
21596361,28.325,5
25915700,34.225,6
30234938,32.5,7
34554072,31.7,8
38873301,30.605,9
43192534,26.575,10
47511951,27.515,11
51831236,28.725,12
56150396,29.83,13
60469576,27.56,14
64788660,30.73,15
69107752,27.475,16
73426871,29.28,17
77746140,33.68,18
82065330,33.965,19
86384593,32.35,20
90703992,29.6,21
95023158,33.03,22
99342459,32.385,23
103661616,34.81,24
107980868,34.195,25
112299968,29.69,26
116619178,29.07,27
120938357,33.86,28
125257677,27.54,29
