888942,0.06289452936914232,740.5,1
2440501,0.1302116882138782,1028.25,2
4313717,0.2110998859670427,1124.0,3
6348199,0.29814237727059256,1293.25,4
8708724,0.39849498940838707,1461.5,5
11194188,0.5025784288512336,1389.5,6
13723235,0.608514832523134,1535.5,7
16207311,0.7143976843357086,1518.25,8
18670009,0.8186667436361312,1689.25,9
21179027,0.9242471622096168,1640.0,10
23763925,1.03368745247523,1659.5,11
26471415,1.145341035657459,1681.5,12
29064168,1.2529895949363707,1676.75,13
31618927,1.3603044281403223,1657.75,14
34362439,1.474133145875401,1645.5,15
37226910,1.6009827417135238,1760.75,16
40123376,1.7202587480677498,1773.75,17
42969510,1.8404327813122008,1768.5,18
45832894,1.9584894583622614,1688.75,19
48631382,2.0775161408715777,1742.5,20
