849265,1140.0,1
2142455,1200.0,2
3476748,1293.75,3
5101044,1348.0,4
7013442,1639.25,5
8675477,1614.75,6
10591586,1617.75,7
12566330,1651.5,8
14540072,1784.5,9
16618087,1812.25,10
18745065,1808.0,11
20852740,1808.25,12
23099712,1850.0,13
25437357,1850.0,14
27640463,1850.0,15
29934809,1850.0,16
32283478,1850.0,17
34760892,1850.0,18
37181693,1850.0,19
39683636,1850.0,20
42347329,1850.0,21
44930816,1850.0,22
47408490,1850.0,23
50025885,1850.0,24
52682642,1850.0,25
55374763,1850.0,26
57927230,1850.0,27
60555497,1850.0,28
63223519,1860.5,29
65710205,1861.75,30
68459514,1861.5,31
70852847,1861.0,32
73329518,1863.5,33
75791316,1860.75,34
78263873,1863.0,35
80702082,1861.75,36
83224374,1863.25,37
85804150,1861.75,38
88481650,1854.75,39
91252386,1866.0,40
93900515,1858.75,41
96440165,1858.0,42
99136855,1877.5,43
101743820,1875.0,44
104375722,1894.5,45
106992265,1906.5,46
109521259,1903.0,47
