522275,595.0,1
1123813,845.0,2
1745102,874.0,3
2380227,949.0,4
3024152,943.0,5
3667344,949.0,6
4319346,1026.0,7
4982330,1053.0,8
5640570,1003.0,9
6311719,1011.0,10
6988020,994.0,11
7660068,1001.0,12
8341665,942.0,13
9024837,957.0,14
9708246,892.0,15
10397793,1022.0,16
11094490,1048.0,17
11795127,1078.0,18
12491443,941.0,19
13187079,1061.0,20
13893603,1046.0,21
14591092,1048.0,22
15291871,1073.0,23
15997994,1040.0,24
16703753,1105.0,25
17417291,1194.0,26
18127971,1205.0,27
18847669,1202.0,28
19560497,1229.0,29
20275021,1222.0,30
20995484,1215.0,31
21712003,1228.0,32
22439667,1239.0,33
23163049,1192.0,34
23891880,1232.0,35
24617420,1234.0,36
25337344,1151.0,37
26046443,1160.0,38
26771678,1129.0,39
27504137,1150.0,40
28242346,1158.0,41
28994392,892.0,42
29740489,945.0,43
30485503,915.0,44
31242718,1012.0,45
31988423,1118.0,46
32736827,1150.0,47
33496181,1147.0,48
34262947,1244.0,49
35023532,1278.0,50
35807829,1298.0,51
36599216,1308.0,52
37375819,1306.0,53
38152361,1281.0,54
38932619,1284.0,55
39713019,1324.0,56
40495905,1295.0,57
41284740,1326.0,58
42068694,1198.0,59
42853144,1311.0,60
43663973,1317.0,61
44457639,1402.0,62
45255770,1398.0,63
46069036,1410.0,64
46885610,1608.0,65
47710850,1556.0,66
48525089,1626.0,67
49340861,1584.0,68
50168404,1612.0,69
51008051,1620.0,70
51877764,1618.0,71
52729115,1550.0,72
53581813,1588.0,73
54445351,1562.0,74
55293424,1570.0,75
56137818,1584.0,76
56995226,1598.0,77
57862848,1561.0,78
58729409,1671.0,79
59592990,1723.0,80
60512155,1684.0,81
61429438,1772.0,82
62349851,1800.0,83
63276618,1800.0,84
64197920,1824.0,85
65129143,1804.0,86
66043247,1840.0,87
66960099,1800.0,88
67883574,1816.0,89
68800133,1848.0,90
69717737,1856.0,91
70648956,1808.0,92
71572836,1812.0,93
72494868,1812.0,94
73419917,1844.0,95
74345524,1804.0,96
75266535,1812.0,97
76183248,1848.0,98
77119609,1804.0,99
78051298,1805.0,100
78984427,1775.0,101
79905619,1786.0,102
80836189,1744.0,103
81777789,1783.0,104
82701591,1797.0,105
83621051,1788.0,106
84552254,1780.0,107
85472755,1769.0,108
86403076,1778.0,109
87323198,1819.0,110
88248096,1762.0,111
89180725,1756.0,112
90111281,1763.0,113
91034868,1752.0,114
91953460,1765.0,115
92876546,1743.0,116
93806017,1774.0,117
94743285,1765.0,118
95681786,1732.0,119
96625018,1763.0,120
97557267,1784.0,121
98495891,1774.0,122
99433932,1719.0,123
100372545,1754.0,124
101308016,1756.0,125
102260672,1888.0,126
103196224,1898.0,127
